"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.in","data.out"
"December 9th 2019, 21:37:30.912","node-33",10311,275
"December 9th 2019, 21:37:29.930","node-58",16834,373
"December 9th 2019, 21:37:29.739","node-60",16187,4337
"December 9th 2019, 21:37:29.734","node-35",10609,244
"December 9th 2019, 21:37:29.417","node-59",10600,125
"December 9th 2019, 21:37:25.869","node-13",10329,625
"December 9th 2019, 21:37:25.282","node-93",11376,639
"December 9th 2019, 21:37:22.807","node-86",10350,385
"December 9th 2019, 21:37:20.780","node-88",12399,6840
"December 9th 2019, 21:37:17.376","node-37",10393,317
"December 9th 2019, 21:37:17.189","node-97",11785,9873
"December 9th 2019, 21:37:16.412","node-39",11516,3811
"December 9th 2019, 21:37:15.963","node-99",12076,1550
"December 9th 2019, 21:37:15.527","node-61",16276,657
"December 9th 2019, 21:37:15.515","node-16",0,0
"December 9th 2019, 21:37:14.321","node-62",15780,909
"December 9th 2019, 21:37:14.082","node-100",14551,384
"December 9th 2019, 21:37:13.582","node-63",10036,299
"December 9th 2019, 21:37:13.465","node-42",16242,12278
"December 9th 2019, 21:37:13.123","node-41",16588,376
"December 9th 2019, 21:37:12.961","node-44",10699,422
"December 9th 2019, 21:37:12.162","node-18",9810,210
"December 9th 2019, 21:37:10.914","node-3",9997,8846
"December 9th 2019, 21:37:10.575","node-19",10093,5810
"December 9th 2019, 21:37:10.249","node-89",16709,442
"December 9th 2019, 21:37:09.637","node-91",14390,364
"December 9th 2019, 21:37:00.953","node-22",10461,523
"December 9th 2019, 21:37:00.048","node-23",9948,471
"December 9th 2019, 21:36:59.718","node-67",16550,6124
"December 9th 2019, 21:36:59.153","node-24",16733,317
"December 9th 2019, 21:36:58.461","node-21",10638,7997
"December 9th 2019, 21:36:58.426","node-65",15844,10598
"December 9th 2019, 21:36:58.050","node-66",10682,183
"December 9th 2019, 21:36:55.103","node-48",16881,40024
"December 9th 2019, 21:36:54.594","node-94",11611,2040
"December 9th 2019, 21:36:53.426","node-45",16067,199427
"December 9th 2019, 21:36:52.684","node-26",0,0
"December 9th 2019, 21:36:47.585","node-71",16220,2306
"December 9th 2019, 21:36:47.115","node-72",12370,3334
"December 9th 2019, 21:36:46.968","node-52",16669,358
"December 9th 2019, 21:36:46.769","node-51",9795,168
"December 9th 2019, 21:36:46.252","node-5",10128,268
"December 9th 2019, 21:36:44.651","node-25",11934,4570
"December 9th 2019, 21:36:44.587","node-8",12076,15896
"December 9th 2019, 21:36:43.614","node-28",10105,1958
"December 9th 2019, 21:36:41.739","node-30",15871,9807
"December 9th 2019, 21:36:40.747","node-27",10522,2159
"December 9th 2019, 21:36:40.376","node-9",11211,1146
"December 9th 2019, 21:36:39.462","node-74",16009,2004
"December 9th 2019, 21:36:39.047","node-12",10068,110
"December 9th 2019, 21:36:37.731","node-29",10469,297
"December 9th 2019, 21:36:37.672","node-32",16418,47571
"December 9th 2019, 21:36:37.650","node-76",13526,377
"December 9th 2019, 21:36:36.904","node-81",14026,397
"December 9th 2019, 21:36:35.605","node-83",13325,372
"December 9th 2019, 21:36:35.603","node-84",15740,13117
"December 9th 2019, 21:36:35.466","node-54",11842,21034
"December 9th 2019, 21:36:35.002","node-53",10660,2480
"December 9th 2019, 21:36:34.904","node-75",16363,19471
"December 9th 2019, 21:36:34.662","node-1",0,0
"December 9th 2019, 21:36:33.972","node-56",16149,564
"December 9th 2019, 21:36:33.666","node-34",10802,12533
"December 9th 2019, 21:36:33.182","node-36",11682,11496
"December 9th 2019, 21:36:32.506","node-78",13092,22028
"December 9th 2019, 21:36:31.341","node-77",11452,2832
"December 9th 2019, 21:36:30.911","node-33",10311,275
"December 9th 2019, 21:36:29.930","node-58",16834,373
"December 9th 2019, 21:36:29.746","node-60",16187,4337
"December 9th 2019, 21:36:29.735","node-35",10609,244
"December 9th 2019, 21:36:29.416","node-59",10600,125
"December 9th 2019, 21:36:25.868","node-13",10329,625
"December 9th 2019, 21:36:25.289","node-93",11376,639
"December 9th 2019, 21:36:22.800","node-86",10350,385
"December 9th 2019, 21:36:20.778","node-88",12399,6840
"December 9th 2019, 21:36:17.375","node-37",10393,317
"December 9th 2019, 21:36:17.188","node-97",11785,9873
"December 9th 2019, 21:36:16.410","node-39",11516,3811
"December 9th 2019, 21:36:15.959","node-99",12076,1550
"December 9th 2019, 21:36:15.532","node-61",16276,657
"December 9th 2019, 21:36:15.515","node-16",0,0
"December 9th 2019, 21:36:14.320","node-62",15780,909
"December 9th 2019, 21:36:14.079","node-100",14551,384
"December 9th 2019, 21:36:13.579","node-63",10036,299
"December 9th 2019, 21:36:13.468","node-42",16242,12278
"December 9th 2019, 21:36:13.119","node-41",16588,376
"December 9th 2019, 21:36:12.961","node-44",10699,422
"December 9th 2019, 21:36:12.162","node-18",9810,210
"December 9th 2019, 21:36:10.912","node-3",9997,8846
"December 9th 2019, 21:36:10.576","node-19",10093,5810
"December 9th 2019, 21:36:10.252","node-89",16709,442
"December 9th 2019, 21:36:09.637","node-91",14390,364
"December 9th 2019, 21:36:00.953","node-22",10461,523
"December 9th 2019, 21:36:00.041","node-23",9948,471
"December 9th 2019, 21:35:59.718","node-67",16550,6124
"December 9th 2019, 21:35:59.152","node-24",16733,317
"December 9th 2019, 21:35:58.461","node-21",10638,7997
"December 9th 2019, 21:35:58.426","node-65",15844,10598
"December 9th 2019, 21:35:58.050","node-66",10682,183
"December 9th 2019, 21:35:55.103","node-48",16881,40024
"December 9th 2019, 21:35:54.592","node-94",11611,2040
"December 9th 2019, 21:35:53.425","node-45",16067,199427
"December 9th 2019, 21:35:52.684","node-26",0,0
"December 9th 2019, 21:35:47.585","node-71",16220,2306
"December 9th 2019, 21:35:47.121","node-72",12370,3334
"December 9th 2019, 21:35:46.969","node-52",16669,358
"December 9th 2019, 21:35:46.769","node-51",9795,168
"December 9th 2019, 21:35:46.276","node-5",10128,268
"December 9th 2019, 21:35:44.651","node-25",11934,4570
"December 9th 2019, 21:35:44.585","node-8",12076,15896
"December 9th 2019, 21:35:43.611","node-28",10105,1958
"December 9th 2019, 21:35:41.741","node-30",15871,9807
"December 9th 2019, 21:35:40.745","node-27",10522,2159
"December 9th 2019, 21:35:40.375","node-9",11211,1146
"December 9th 2019, 21:35:39.461","node-74",16009,2004
"December 9th 2019, 21:35:39.053","node-12",10068,110
"December 9th 2019, 21:35:37.731","node-29",10469,297
"December 9th 2019, 21:35:37.671","node-32",16418,47571
"December 9th 2019, 21:35:37.649","node-76",13526,377
"December 9th 2019, 21:35:36.914","node-81",14026,397
"December 9th 2019, 21:35:35.604","node-83",13325,372
"December 9th 2019, 21:35:35.603","node-84",15740,13117
"December 9th 2019, 21:35:35.463","node-54",11842,21034
"December 9th 2019, 21:35:35.003","node-53",10660,2480
"December 9th 2019, 21:35:34.911","node-75",16363,19471
"December 9th 2019, 21:35:34.661","node-1",0,0
"December 9th 2019, 21:35:33.971","node-56",16149,564
"December 9th 2019, 21:35:33.667","node-34",10802,12533
"December 9th 2019, 21:35:33.193","node-36",11682,11496
"December 9th 2019, 21:35:32.508","node-78",13092,22028
"December 9th 2019, 21:35:31.342","node-77",11452,2832
"December 9th 2019, 21:35:30.911","node-33",10311,275
"December 9th 2019, 21:35:29.932","node-58",16834,373
"December 9th 2019, 21:35:29.746","node-35",10609,244
"December 9th 2019, 21:35:29.735","node-60",16187,4337
"December 9th 2019, 21:35:29.417","node-59",10600,125
"December 9th 2019, 21:35:25.868","node-13",10329,625
"December 9th 2019, 21:35:25.282","node-93",11376,639
"December 9th 2019, 21:35:22.799","node-86",10350,385
"December 9th 2019, 21:35:20.777","node-88",12399,6840
"December 9th 2019, 21:35:17.375","node-37",10393,317
"December 9th 2019, 21:35:17.188","node-97",11785,9873
"December 9th 2019, 21:35:16.411","node-39",11516,3811
"December 9th 2019, 21:35:15.962","node-99",12076,1550
"December 9th 2019, 21:35:15.525","node-61",16276,657
"December 9th 2019, 21:35:15.515","node-16",0,0
"December 9th 2019, 21:35:14.325","node-62",15780,909
"December 9th 2019, 21:35:14.076","node-100",14551,384
"December 9th 2019, 21:35:13.579","node-63",10036,299
"December 9th 2019, 21:35:13.478","node-42",16242,12278
"December 9th 2019, 21:35:13.145","node-41",16588,376
"December 9th 2019, 21:35:12.959","node-44",10699,422
"December 9th 2019, 21:35:12.164","node-18",9810,210
"December 9th 2019, 21:35:10.912","node-3",9997,8846
"December 9th 2019, 21:35:10.574","node-19",10093,5810
"December 9th 2019, 21:35:10.251","node-89",16709,442
"December 9th 2019, 21:35:09.638","node-91",14390,364
"December 9th 2019, 21:35:00.954","node-22",10461,523
"December 9th 2019, 21:35:00.040","node-23",9948,471
"December 9th 2019, 21:34:59.717","node-67",16550,6124
"December 9th 2019, 21:34:59.152","node-24",16733,317
"December 9th 2019, 21:34:58.461","node-21",10638,7997
"December 9th 2019, 21:34:58.425","node-65",15844,10598
"December 9th 2019, 21:34:58.050","node-66",10682,183
"December 9th 2019, 21:34:55.098","node-48",16881,40024
"December 9th 2019, 21:34:54.591","node-94",11611,2040
"December 9th 2019, 21:34:53.425","node-45",16067,199427
"December 9th 2019, 21:34:52.684","node-26",0,0
"December 9th 2019, 21:34:47.584","node-71",16220,2306
"December 9th 2019, 21:34:47.116","node-72",12370,3334
"December 9th 2019, 21:34:46.970","node-52",16669,358
"December 9th 2019, 21:34:46.768","node-51",9795,168
"December 9th 2019, 21:34:46.251","node-5",10128,268
"December 9th 2019, 21:34:44.653","node-25",11934,4570
"December 9th 2019, 21:34:44.585","node-8",12076,15896
"December 9th 2019, 21:34:43.602","node-28",10105,1958
"December 9th 2019, 21:34:41.741","node-30",15871,9807
"December 9th 2019, 21:34:40.744","node-27",10522,2159
"December 9th 2019, 21:34:40.370","node-9",11211,1146
"December 9th 2019, 21:34:39.461","node-74",16009,2004
"December 9th 2019, 21:34:39.046","node-12",10068,110
"December 9th 2019, 21:34:37.733","node-29",10469,297
"December 9th 2019, 21:34:37.671","node-32",16418,47571
"December 9th 2019, 21:34:37.649","node-76",13526,377
"December 9th 2019, 21:34:36.903","node-81",14026,397
"December 9th 2019, 21:34:35.605","node-83",13325,372
"December 9th 2019, 21:34:35.602","node-84",15740,13117
"December 9th 2019, 21:34:35.476","node-54",11842,21034
"December 9th 2019, 21:34:34.999","node-53",10660,2480
"December 9th 2019, 21:34:34.905","node-75",16363,19471
"December 9th 2019, 21:34:34.660","node-1",0,0
"December 9th 2019, 21:34:33.971","node-56",16149,564
"December 9th 2019, 21:34:33.657","node-34",10802,12533
"December 9th 2019, 21:34:33.182","node-36",11682,11496
"December 9th 2019, 21:34:32.505","node-78",13092,22028
"December 9th 2019, 21:34:31.346","node-77",11452,2832
"December 9th 2019, 21:34:30.911","node-33",10311,275
"December 9th 2019, 21:34:29.929","node-58",16834,373
"December 9th 2019, 21:34:29.735","node-60",16187,4337
"December 9th 2019, 21:34:29.735","node-35",10609,244
"December 9th 2019, 21:34:29.417","node-59",10600,125
"December 9th 2019, 21:34:25.867","node-13",10329,625
"December 9th 2019, 21:34:25.280","node-93",11376,639
"December 9th 2019, 21:34:22.800","node-86",10350,385
"December 9th 2019, 21:34:20.777","node-88",12399,6840
"December 9th 2019, 21:34:17.376","node-37",10393,317
"December 9th 2019, 21:34:17.188","node-97",11785,9873
"December 9th 2019, 21:34:16.411","node-39",11516,3811
"December 9th 2019, 21:34:15.957","node-99",12076,1550
"December 9th 2019, 21:34:15.525","node-61",16276,657
"December 9th 2019, 21:34:15.515","node-16",0,0
"December 9th 2019, 21:34:14.320","node-62",15780,909
"December 9th 2019, 21:34:14.074","node-100",14551,384
"December 9th 2019, 21:34:13.578","node-63",10036,299
"December 9th 2019, 21:34:13.464","node-42",16242,12278
"December 9th 2019, 21:34:13.118","node-41",16588,376
"December 9th 2019, 21:34:12.959","node-44",10699,422
"December 9th 2019, 21:34:12.162","node-18",9810,210
"December 9th 2019, 21:34:10.912","node-3",9997,8846
"December 9th 2019, 21:34:10.574","node-19",10093,5810
"December 9th 2019, 21:34:10.328","node-89",16709,442
"December 9th 2019, 21:34:09.638","node-91",14390,364
"December 9th 2019, 21:34:00.954","node-22",10461,523
"December 9th 2019, 21:34:00.039","node-23",9948,471
"December 9th 2019, 21:33:59.717","node-67",16550,6124
"December 9th 2019, 21:33:59.201","node-24",16733,317
"December 9th 2019, 21:33:58.460","node-21",10638,7997
"December 9th 2019, 21:33:58.425","node-65",15844,10598
"December 9th 2019, 21:33:58.050","node-66",10682,183
"December 9th 2019, 21:33:55.097","node-48",16881,40024
"December 9th 2019, 21:33:54.590","node-94",11611,2040
"December 9th 2019, 21:33:53.425","node-45",16067,199427
"December 9th 2019, 21:33:52.684","node-26",0,0
"December 9th 2019, 21:33:47.585","node-71",16220,2306
"December 9th 2019, 21:33:47.114","node-72",12370,3334
"December 9th 2019, 21:33:46.967","node-52",16669,358
"December 9th 2019, 21:33:46.769","node-51",9795,168
"December 9th 2019, 21:33:46.245","node-5",10128,268
"December 9th 2019, 21:33:44.651","node-25",11934,4570
"December 9th 2019, 21:33:44.586","node-8",12076,15896
"December 9th 2019, 21:33:43.602","node-28",10105,1958
"December 9th 2019, 21:33:41.738","node-30",15871,9807
"December 9th 2019, 21:33:40.745","node-27",10522,2159
"December 9th 2019, 21:33:40.369","node-9",11211,1146
"December 9th 2019, 21:33:39.469","node-74",16009,2004
"December 9th 2019, 21:33:39.046","node-12",10068,110
"December 9th 2019, 21:33:37.731","node-29",10469,297
"December 9th 2019, 21:33:37.671","node-32",16418,47571
"December 9th 2019, 21:33:37.649","node-76",13526,377
"December 9th 2019, 21:33:36.903","node-81",14026,397
"December 9th 2019, 21:33:35.604","node-83",13325,372
"December 9th 2019, 21:33:35.603","node-84",15740,13117
"December 9th 2019, 21:33:35.464","node-54",11842,21034
"December 9th 2019, 21:33:35.000","node-53",10660,2480
"December 9th 2019, 21:33:34.904","node-75",16363,19471
"December 9th 2019, 21:33:34.661","node-1",0,0
"December 9th 2019, 21:33:33.972","node-56",16149,564
"December 9th 2019, 21:33:33.664","node-34",10802,12533
"December 9th 2019, 21:33:33.179","node-36",11682,11496
"December 9th 2019, 21:33:32.505","node-78",13092,22028
"December 9th 2019, 21:33:31.345","node-77",11452,2832
"December 9th 2019, 21:33:30.908","node-33",10311,275
"December 9th 2019, 21:33:29.930","node-58",16834,373
"December 9th 2019, 21:33:29.746","node-60",16187,4337
"December 9th 2019, 21:33:29.734","node-35",10609,244
"December 9th 2019, 21:33:29.418","node-59",10600,125
"December 9th 2019, 21:33:25.867","node-13",10329,625
"December 9th 2019, 21:33:25.279","node-93",11376,639
"December 9th 2019, 21:33:22.799","node-86",10350,385
"December 9th 2019, 21:33:20.778","node-88",12399,6840
"December 9th 2019, 21:33:17.374","node-37",10393,317
"December 9th 2019, 21:33:17.195","node-97",11785,9873
"December 9th 2019, 21:33:16.410","node-39",11516,3811
"December 9th 2019, 21:33:15.960","node-99",12076,1550
"December 9th 2019, 21:33:15.524","node-61",16276,657
"December 9th 2019, 21:33:15.514","node-16",0,0
"December 9th 2019, 21:33:14.321","node-62",15780,909
"December 9th 2019, 21:33:14.071","node-100",14551,384
"December 9th 2019, 21:33:13.578","node-63",10036,299
"December 9th 2019, 21:33:13.463","node-42",16242,12278
"December 9th 2019, 21:33:13.113","node-41",16588,376
"December 9th 2019, 21:33:12.959","node-44",10699,422
"December 9th 2019, 21:33:12.163","node-18",9810,210
"December 9th 2019, 21:33:10.905","node-3",9997,8846
"December 9th 2019, 21:33:10.580","node-19",10093,5810
"December 9th 2019, 21:33:10.245","node-89",16709,442
"December 9th 2019, 21:33:09.637","node-91",14390,364
"December 9th 2019, 21:33:00.953","node-22",10461,523
"December 9th 2019, 21:33:00.045","node-23",9948,471
"December 9th 2019, 21:32:59.723","node-67",16550,6124
"December 9th 2019, 21:32:59.193","node-24",16733,317
"December 9th 2019, 21:32:58.459","node-21",10638,7997
"December 9th 2019, 21:32:58.425","node-65",15844,10598
"December 9th 2019, 21:32:58.051","node-66",10682,183
"December 9th 2019, 21:32:55.098","node-48",16881,40024
"December 9th 2019, 21:32:54.590","node-94",11611,2040
"December 9th 2019, 21:32:53.426","node-45",16067,199427
"December 9th 2019, 21:32:52.683","node-26",0,0
"December 9th 2019, 21:32:47.589","node-71",16220,2306
"December 9th 2019, 21:32:47.115","node-72",12370,3334
"December 9th 2019, 21:32:46.965","node-52",16669,358
"December 9th 2019, 21:32:46.768","node-51",9795,168
"December 9th 2019, 21:32:46.245","node-5",10128,268
"December 9th 2019, 21:32:44.653","node-25",11934,4570
"December 9th 2019, 21:32:44.586","node-8",12076,15896
"December 9th 2019, 21:32:43.599","node-28",10105,1958
"December 9th 2019, 21:32:41.739","node-30",15871,9807
"December 9th 2019, 21:32:40.745","node-27",10522,2159
"December 9th 2019, 21:32:40.374","node-9",11211,1146
"December 9th 2019, 21:32:39.473","node-74",16009,2004
"December 9th 2019, 21:32:39.045","node-12",10068,110
"December 9th 2019, 21:32:37.730","node-29",10469,297
"December 9th 2019, 21:32:37.671","node-32",16418,47571
"December 9th 2019, 21:32:37.647","node-76",13526,377
"December 9th 2019, 21:32:36.907","node-81",14026,397
"December 9th 2019, 21:32:35.603","node-83",13325,372
"December 9th 2019, 21:32:35.602","node-84",15740,13117
"December 9th 2019, 21:32:35.464","node-54",11842,21034
"December 9th 2019, 21:32:35.003","node-53",10660,2480
"December 9th 2019, 21:32:34.904","node-75",16363,19471
"December 9th 2019, 21:32:34.660","node-1",0,0
"December 9th 2019, 21:32:33.971","node-56",16149,564
"December 9th 2019, 21:32:33.659","node-34",10802,12533
"December 9th 2019, 21:32:33.210","node-36",11682,11496
"December 9th 2019, 21:32:32.505","node-78",13092,22028
"December 9th 2019, 21:32:31.340","node-77",11452,2832
