"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.size"
"December 9th 2019, 21:08:58.419","node-65",13
"December 9th 2019, 21:08:58.047","node-66",8
"December 9th 2019, 21:08:55.073","node-48",19
"December 9th 2019, 21:08:54.589","node-94",12
"December 9th 2019, 21:08:53.420","node-45",32
"December 9th 2019, 21:08:52.674","node-26",0
"December 9th 2019, 21:08:47.577","node-71",16
"December 9th 2019, 21:08:47.110","node-72",10
"December 9th 2019, 21:08:46.961","node-52",8
"December 9th 2019, 21:08:46.749","node-51",4
"December 9th 2019, 21:08:46.225","node-5",9
"December 9th 2019, 21:08:44.645","node-25",16
"December 9th 2019, 21:08:44.582","node-8",21
"December 9th 2019, 21:08:43.568","node-28",22
"December 9th 2019, 21:08:41.731","node-30",10
"December 9th 2019, 21:08:40.743","node-27",6
"December 9th 2019, 21:08:40.357","node-9",13
"December 9th 2019, 21:08:39.443","node-74",28
"December 9th 2019, 21:08:39.041","node-12",5
"December 9th 2019, 21:08:37.721","node-29",5
"December 9th 2019, 21:08:37.666","node-32",18
"December 9th 2019, 21:08:37.640","node-76",7
"December 9th 2019, 21:08:36.893","node-81",8
"December 9th 2019, 21:08:35.596","node-83",6
"December 9th 2019, 21:08:35.589","node-84",32
"December 9th 2019, 21:08:35.456","node-54",29
"December 9th 2019, 21:08:34.991","node-53",10
"December 9th 2019, 21:08:34.898","node-75",18
"December 9th 2019, 21:08:34.655","node-1",0
"December 9th 2019, 21:08:33.968","node-56",11
"December 9th 2019, 21:08:33.642","node-34",38
"December 9th 2019, 21:08:33.153","node-36",31
"December 9th 2019, 21:08:32.502","node-78",14
"December 9th 2019, 21:08:31.331","node-77",22
"December 9th 2019, 21:08:30.898","node-33",3
"December 9th 2019, 21:08:29.924","node-58",9
"December 9th 2019, 21:08:29.729","node-35",5
"December 9th 2019, 21:08:29.721","node-60",36
"December 9th 2019, 21:08:29.415","node-59",10
"December 9th 2019, 21:08:25.858","node-13",10
"December 9th 2019, 21:08:25.277","node-93",8
"December 9th 2019, 21:08:22.784","node-86",10
"December 9th 2019, 21:08:20.771","node-88",10
"December 9th 2019, 21:08:17.362","node-37",4
"December 9th 2019, 21:08:17.178","node-97",12
"December 9th 2019, 21:08:16.399","node-39",34
"December 9th 2019, 21:08:15.952","node-99",14
"December 9th 2019, 21:08:15.516","node-61",11
"December 9th 2019, 21:08:15.506","node-16",0
"December 9th 2019, 21:08:14.306","node-62",12
"December 9th 2019, 21:08:14.054","node-100",12
"December 9th 2019, 21:08:13.569","node-63",8
"December 9th 2019, 21:08:13.459","node-42",13
"December 9th 2019, 21:08:13.094","node-41",6
"December 9th 2019, 21:08:12.952","node-44",15
"December 9th 2019, 21:08:12.156","node-18",8
"December 9th 2019, 21:08:10.899","node-3",10
"December 9th 2019, 21:08:10.571","node-19",15
"December 9th 2019, 21:08:10.226","node-89",9
"December 9th 2019, 21:08:09.630","node-91",8
"December 9th 2019, 21:08:00.950","node-22",15
"December 9th 2019, 21:08:00.025","node-23",15
"December 9th 2019, 21:07:59.707","node-67",13
"December 9th 2019, 21:07:59.106","node-24",10
"December 9th 2019, 21:07:58.446","node-21",40
"December 9th 2019, 21:07:58.418","node-65",13
"December 9th 2019, 21:07:58.047","node-66",8
"December 9th 2019, 21:07:55.068","node-48",19
"December 9th 2019, 21:07:54.577","node-94",12
"December 9th 2019, 21:07:53.419","node-45",32
"December 9th 2019, 21:07:52.674","node-26",0
"December 9th 2019, 21:07:47.575","node-71",16
"December 9th 2019, 21:07:47.109","node-72",10
"December 9th 2019, 21:07:46.956","node-52",8
"December 9th 2019, 21:07:46.745","node-51",4
"December 9th 2019, 21:07:46.225","node-5",9
"December 9th 2019, 21:07:44.644","node-25",16
"December 9th 2019, 21:07:44.581","node-8",21
"December 9th 2019, 21:07:43.571","node-28",22
"December 9th 2019, 21:07:41.736","node-30",10
"December 9th 2019, 21:07:40.740","node-27",6
"December 9th 2019, 21:07:40.363","node-9",13
"December 9th 2019, 21:07:39.442","node-74",28
"December 9th 2019, 21:07:39.042","node-12",5
"December 9th 2019, 21:07:37.721","node-29",5
"December 9th 2019, 21:07:37.666","node-32",18
"December 9th 2019, 21:07:37.640","node-76",7
"December 9th 2019, 21:07:36.892","node-81",8
"December 9th 2019, 21:07:35.593","node-83",6
"December 9th 2019, 21:07:35.589","node-84",32
"December 9th 2019, 21:07:35.456","node-54",29
"December 9th 2019, 21:07:34.991","node-53",10
"December 9th 2019, 21:07:34.898","node-75",18
"December 9th 2019, 21:07:34.655","node-1",0
"December 9th 2019, 21:07:33.965","node-56",11
"December 9th 2019, 21:07:33.632","node-34",38
"December 9th 2019, 21:07:33.154","node-36",31
"December 9th 2019, 21:07:32.499","node-78",14
"December 9th 2019, 21:07:31.329","node-77",22
"December 9th 2019, 21:07:30.898","node-33",3
"December 9th 2019, 21:07:29.924","node-58",9
"December 9th 2019, 21:07:29.727","node-35",5
"December 9th 2019, 21:07:29.720","node-60",36
"December 9th 2019, 21:07:29.415","node-59",10
"December 9th 2019, 21:07:25.859","node-13",10
"December 9th 2019, 21:07:25.276","node-93",8
"December 9th 2019, 21:07:22.778","node-86",10
"December 9th 2019, 21:07:20.771","node-88",10
"December 9th 2019, 21:07:17.361","node-37",4
"December 9th 2019, 21:07:17.178","node-97",12
"December 9th 2019, 21:07:16.398","node-39",34
"December 9th 2019, 21:07:15.950","node-99",14
"December 9th 2019, 21:07:15.514","node-61",11
"December 9th 2019, 21:07:15.506","node-16",0
"December 9th 2019, 21:07:14.308","node-62",12
"December 9th 2019, 21:07:14.039","node-100",12
"December 9th 2019, 21:07:13.569","node-63",8
"December 9th 2019, 21:07:13.457","node-42",13
"December 9th 2019, 21:07:13.095","node-41",6
"December 9th 2019, 21:07:12.950","node-44",15
"December 9th 2019, 21:07:12.145","node-18",8
"December 9th 2019, 21:07:10.896","node-3",10
"December 9th 2019, 21:07:10.577","node-19",15
"December 9th 2019, 21:07:10.233","node-89",9
"December 9th 2019, 21:07:09.629","node-91",8
"December 9th 2019, 21:07:00.949","node-22",15
"December 9th 2019, 21:07:00.025","node-23",15
"December 9th 2019, 21:06:59.707","node-67",13
"December 9th 2019, 21:06:59.106","node-24",10
"December 9th 2019, 21:06:58.446","node-21",40
"December 9th 2019, 21:06:58.417","node-65",13
"December 9th 2019, 21:06:58.046","node-66",8
"December 9th 2019, 21:06:55.071","node-48",19
"December 9th 2019, 21:06:54.575","node-94",12
"December 9th 2019, 21:06:53.415","node-45",32
"December 9th 2019, 21:06:52.674","node-26",0
"December 9th 2019, 21:06:47.576","node-71",16
"December 9th 2019, 21:06:47.110","node-72",10
"December 9th 2019, 21:06:46.956","node-52",8
"December 9th 2019, 21:06:46.741","node-51",4
"December 9th 2019, 21:06:46.226","node-5",9
"December 9th 2019, 21:06:44.644","node-25",16
"December 9th 2019, 21:06:44.582","node-8",21
"December 9th 2019, 21:06:43.569","node-28",22
"December 9th 2019, 21:06:41.729","node-30",10
"December 9th 2019, 21:06:40.739","node-27",6
"December 9th 2019, 21:06:40.357","node-9",13
"December 9th 2019, 21:06:39.441","node-74",28
"December 9th 2019, 21:06:39.040","node-12",5
"December 9th 2019, 21:06:37.719","node-29",5
"December 9th 2019, 21:06:37.668","node-32",18
"December 9th 2019, 21:06:37.639","node-76",7
"December 9th 2019, 21:06:36.894","node-81",8
"December 9th 2019, 21:06:35.591","node-83",6
"December 9th 2019, 21:06:35.587","node-84",32
"December 9th 2019, 21:06:35.455","node-54",29
"December 9th 2019, 21:06:34.991","node-53",10
"December 9th 2019, 21:06:34.897","node-75",18
"December 9th 2019, 21:06:34.656","node-1",0
"December 9th 2019, 21:06:33.965","node-56",11
"December 9th 2019, 21:06:33.636","node-34",38
"December 9th 2019, 21:06:33.153","node-36",31
"December 9th 2019, 21:06:32.498","node-78",14
"December 9th 2019, 21:06:31.329","node-77",22
"December 9th 2019, 21:06:30.896","node-33",3
"December 9th 2019, 21:06:29.924","node-58",9
"December 9th 2019, 21:06:29.726","node-35",5
"December 9th 2019, 21:06:29.721","node-60",36
"December 9th 2019, 21:06:29.417","node-59",10
"December 9th 2019, 21:06:25.858","node-13",10
"December 9th 2019, 21:06:25.276","node-93",8
"December 9th 2019, 21:06:22.781","node-86",10
"December 9th 2019, 21:06:20.770","node-88",10
"December 9th 2019, 21:06:17.364","node-37",4
"December 9th 2019, 21:06:17.179","node-97",12
"December 9th 2019, 21:06:16.400","node-39",34
"December 9th 2019, 21:06:15.951","node-99",14
"December 9th 2019, 21:06:15.515","node-61",11
"December 9th 2019, 21:06:15.505","node-16",0
"December 9th 2019, 21:06:14.305","node-62",12
"December 9th 2019, 21:06:14.039","node-100",12
"December 9th 2019, 21:06:13.568","node-63",8
"December 9th 2019, 21:06:13.457","node-42",13
"December 9th 2019, 21:06:13.095","node-41",6
"December 9th 2019, 21:06:12.954","node-44",15
"December 9th 2019, 21:06:12.144","node-18",8
"December 9th 2019, 21:06:10.896","node-3",10
"December 9th 2019, 21:06:10.573","node-19",15
"December 9th 2019, 21:06:10.224","node-89",9
"December 9th 2019, 21:06:09.628","node-91",8
"December 9th 2019, 21:06:00.949","node-22",15
"December 9th 2019, 21:06:00.025","node-23",15
"December 9th 2019, 21:05:59.707","node-67",13
"December 9th 2019, 21:05:59.170","node-24",10
"December 9th 2019, 21:05:58.445","node-21",40
"December 9th 2019, 21:05:58.417","node-65",13
"December 9th 2019, 21:05:58.048","node-66",8
"December 9th 2019, 21:05:55.069","node-48",19
"December 9th 2019, 21:05:54.574","node-94",12
"December 9th 2019, 21:05:53.417","node-45",32
"December 9th 2019, 21:05:52.674","node-26",0
"December 9th 2019, 21:05:47.577","node-71",16
"December 9th 2019, 21:05:47.112","node-72",10
"December 9th 2019, 21:05:46.957","node-52",8
"December 9th 2019, 21:05:46.737","node-51",4
"December 9th 2019, 21:05:46.229","node-5",9
"December 9th 2019, 21:05:44.645","node-25",16
"December 9th 2019, 21:05:44.583","node-8",21
"December 9th 2019, 21:05:43.569","node-28",22
"December 9th 2019, 21:05:41.730","node-30",10
"December 9th 2019, 21:05:40.740","node-27",6
"December 9th 2019, 21:05:40.357","node-9",13
"December 9th 2019, 21:05:39.438","node-74",28
"December 9th 2019, 21:05:39.042","node-12",5
"December 9th 2019, 21:05:37.722","node-29",5
"December 9th 2019, 21:05:37.665","node-32",18
"December 9th 2019, 21:05:37.644","node-76",7
"December 9th 2019, 21:05:36.893","node-81",8
"December 9th 2019, 21:05:35.591","node-83",6
"December 9th 2019, 21:05:35.588","node-84",32
"December 9th 2019, 21:05:35.453","node-54",29
"December 9th 2019, 21:05:34.992","node-53",10
"December 9th 2019, 21:05:34.896","node-75",18
"December 9th 2019, 21:05:34.655","node-1",0
"December 9th 2019, 21:05:33.966","node-56",11
"December 9th 2019, 21:05:33.632","node-34",38
"December 9th 2019, 21:05:33.156","node-36",31
"December 9th 2019, 21:05:32.497","node-78",14
"December 9th 2019, 21:05:31.329","node-77",22
"December 9th 2019, 21:05:30.897","node-33",3
"December 9th 2019, 21:05:29.923","node-58",9
"December 9th 2019, 21:05:29.725","node-35",5
"December 9th 2019, 21:05:29.719","node-60",36
"December 9th 2019, 21:05:29.415","node-59",10
"December 9th 2019, 21:05:25.857","node-13",10
"December 9th 2019, 21:05:25.276","node-93",8
"December 9th 2019, 21:05:22.777","node-86",10
"December 9th 2019, 21:05:20.769","node-88",10
"December 9th 2019, 21:05:17.362","node-37",4
"December 9th 2019, 21:05:17.178","node-97",12
"December 9th 2019, 21:05:16.398","node-39",34
"December 9th 2019, 21:05:15.954","node-99",14
"December 9th 2019, 21:05:15.515","node-61",11
"December 9th 2019, 21:05:15.514","node-16",0
"December 9th 2019, 21:05:14.306","node-62",12
"December 9th 2019, 21:05:14.045","node-100",12
"December 9th 2019, 21:05:13.568","node-63",8
"December 9th 2019, 21:05:13.456","node-42",13
"December 9th 2019, 21:05:13.100","node-41",6
"December 9th 2019, 21:05:12.950","node-44",15
"December 9th 2019, 21:05:12.144","node-18",8
"December 9th 2019, 21:05:10.895","node-3",10
"December 9th 2019, 21:05:10.571","node-19",15
"December 9th 2019, 21:05:10.222","node-89",9
"December 9th 2019, 21:05:09.627","node-91",8
"December 9th 2019, 21:05:00.948","node-22",15
"December 9th 2019, 21:05:00.027","node-23",15
"December 9th 2019, 21:04:59.708","node-67",13
"December 9th 2019, 21:04:59.102","node-24",10
"December 9th 2019, 21:04:58.445","node-21",40
"December 9th 2019, 21:04:58.417","node-65",13
"December 9th 2019, 21:04:58.047","node-66",8
"December 9th 2019, 21:04:55.065","node-48",19
"December 9th 2019, 21:04:54.574","node-94",12
"December 9th 2019, 21:04:53.415","node-45",32
"December 9th 2019, 21:04:52.673","node-26",0
"December 9th 2019, 21:04:47.576","node-71",16
"December 9th 2019, 21:04:47.108","node-72",10
"December 9th 2019, 21:04:46.956","node-52",8
"December 9th 2019, 21:04:46.737","node-51",4
"December 9th 2019, 21:04:46.230","node-5",9
"December 9th 2019, 21:04:44.645","node-25",16
"December 9th 2019, 21:04:44.581","node-8",21
"December 9th 2019, 21:04:43.570","node-28",22
"December 9th 2019, 21:04:41.728","node-30",10
"December 9th 2019, 21:04:40.740","node-27",6
"December 9th 2019, 21:04:40.367","node-9",13
"December 9th 2019, 21:04:39.436","node-74",28
"December 9th 2019, 21:04:39.042","node-12",5
"December 9th 2019, 21:04:37.720","node-29",5
"December 9th 2019, 21:04:37.665","node-32",18
"December 9th 2019, 21:04:37.639","node-76",7
"December 9th 2019, 21:04:36.896","node-81",8
"December 9th 2019, 21:04:35.592","node-83",6
"December 9th 2019, 21:04:35.587","node-84",32
"December 9th 2019, 21:04:35.467","node-54",29
"December 9th 2019, 21:04:34.993","node-53",10
"December 9th 2019, 21:04:34.896","node-75",18
"December 9th 2019, 21:04:34.656","node-1",0
"December 9th 2019, 21:04:33.964","node-56",11
"December 9th 2019, 21:04:33.630","node-34",38
"December 9th 2019, 21:04:33.153","node-36",31
"December 9th 2019, 21:04:32.497","node-78",14
"December 9th 2019, 21:04:31.351","node-77",22
"December 9th 2019, 21:04:30.897","node-33",3
"December 9th 2019, 21:04:29.923","node-58",9
"December 9th 2019, 21:04:29.730","node-35",5
"December 9th 2019, 21:04:29.721","node-60",36
"December 9th 2019, 21:04:29.414","node-59",10
"December 9th 2019, 21:04:25.858","node-13",10
"December 9th 2019, 21:04:25.276","node-93",8
"December 9th 2019, 21:04:22.781","node-86",10
"December 9th 2019, 21:04:20.768","node-88",10
"December 9th 2019, 21:04:17.361","node-37",4
"December 9th 2019, 21:04:17.176","node-97",12
"December 9th 2019, 21:04:16.401","node-39",34
"December 9th 2019, 21:04:15.955","node-99",14
"December 9th 2019, 21:04:15.515","node-61",11
"December 9th 2019, 21:04:15.501","node-16",0
"December 9th 2019, 21:04:14.307","node-62",12
"December 9th 2019, 21:04:14.037","node-100",12
"December 9th 2019, 21:04:13.569","node-63",8
"December 9th 2019, 21:04:13.456","node-42",13
"December 9th 2019, 21:04:13.099","node-41",6
"December 9th 2019, 21:04:12.950","node-44",15
"December 9th 2019, 21:04:12.144","node-18",8
"December 9th 2019, 21:04:10.896","node-3",10
"December 9th 2019, 21:04:10.572","node-19",15
"December 9th 2019, 21:04:10.227","node-89",9
"December 9th 2019, 21:04:09.627","node-91",8
"December 9th 2019, 21:04:00.967","node-22",15
"December 9th 2019, 21:04:00.031","node-23",15
"December 9th 2019, 21:03:59.709","node-67",13
"December 9th 2019, 21:03:59.102","node-24",10
"December 9th 2019, 21:03:58.446","node-21",40
"December 9th 2019, 21:03:58.418","node-65",13
"December 9th 2019, 21:03:58.058","node-66",8
"December 9th 2019, 21:03:55.064","node-48",19
"December 9th 2019, 21:03:54.573","node-94",12
"December 9th 2019, 21:03:53.414","node-45",32
"December 9th 2019, 21:03:52.674","node-26",0
"December 9th 2019, 21:03:47.579","node-71",16
"December 9th 2019, 21:03:47.110","node-72",10
"December 9th 2019, 21:03:46.959","node-52",8
"December 9th 2019, 21:03:46.735","node-51",4
"December 9th 2019, 21:03:46.231","node-5",9
"December 9th 2019, 21:03:44.646","node-25",16
"December 9th 2019, 21:03:44.581","node-8",21
"December 9th 2019, 21:03:43.598","node-28",22
"December 9th 2019, 21:03:41.729","node-30",10
"December 9th 2019, 21:03:40.747","node-27",6
"December 9th 2019, 21:03:40.362","node-9",13
"December 9th 2019, 21:03:39.437","node-74",28
"December 9th 2019, 21:03:39.040","node-12",5
"December 9th 2019, 21:03:37.720","node-29",5
"December 9th 2019, 21:03:37.666","node-32",18
"December 9th 2019, 21:03:37.641","node-76",7
"December 9th 2019, 21:03:36.891","node-81",8
"December 9th 2019, 21:03:35.591","node-83",6
"December 9th 2019, 21:03:35.586","node-84",32
"December 9th 2019, 21:03:35.459","node-54",29
"December 9th 2019, 21:03:34.995","node-53",10
"December 9th 2019, 21:03:34.896","node-75",18
"December 9th 2019, 21:03:34.656","node-1",0
"December 9th 2019, 21:03:33.971","node-56",11
"December 9th 2019, 21:03:33.635","node-34",38
"December 9th 2019, 21:03:33.187","node-36",31
"December 9th 2019, 21:03:32.497","node-78",14
"December 9th 2019, 21:03:31.327","node-77",22
"December 9th 2019, 21:03:30.896","node-33",3
"December 9th 2019, 21:03:29.922","node-58",9
"December 9th 2019, 21:03:29.726","node-35",5
"December 9th 2019, 21:03:29.719","node-60",36
"December 9th 2019, 21:03:29.414","node-59",10
"December 9th 2019, 21:03:25.857","node-13",10
"December 9th 2019, 21:03:25.281","node-93",8
"December 9th 2019, 21:03:22.784","node-86",10
"December 9th 2019, 21:03:20.770","node-88",10
"December 9th 2019, 21:03:17.362","node-37",4
"December 9th 2019, 21:03:17.180","node-97",12
"December 9th 2019, 21:03:16.401","node-39",34
"December 9th 2019, 21:03:15.951","node-99",14
"December 9th 2019, 21:03:15.512","node-61",11
"December 9th 2019, 21:03:15.502","node-16",0
"December 9th 2019, 21:03:14.305","node-62",12
"December 9th 2019, 21:03:14.036","node-100",12
"December 9th 2019, 21:03:13.571","node-63",8
"December 9th 2019, 21:03:13.455","node-42",13
"December 9th 2019, 21:03:13.095","node-41",6
"December 9th 2019, 21:03:12.949","node-44",15
"December 9th 2019, 21:03:12.146","node-18",8
"December 9th 2019, 21:03:10.894","node-3",10
"December 9th 2019, 21:03:10.571","node-19",15
"December 9th 2019, 21:03:10.222","node-89",9
"December 9th 2019, 21:03:09.625","node-91",8
"December 9th 2019, 21:03:00.949","node-22",15
